image,resolution,version,run_id,time_ms
detail1.jpg,640x480,opencv_opt,19,0.5287
detail1.jpg,640x480,opencv_opt,20,0.5273
detail1.jpg,640x480,opencv_opt,21,0.5284
detail1.jpg,640x480,opencv_opt,22,0.5555
detail1.jpg,640x480,opencv_opt,23,0.5573
detail1.jpg,640x480,opencv_opt,24,0.5462
detail1.jpg,640x480,opencv_opt,25,0.5438
detail1.jpg,640x480,opencv_opt,26,0.5333
detail1.jpg,640x480,opencv_opt,27,0.5361
detail1.jpg,640x480,opencv_opt,28,0.54
detail1.jpg,640x480,opencv_opt,29,0.5383
detail1.jpg,640x480,opencv_opt,30,0.5364
detail2.jpg,640x480,manual_opt,1,0.499
detail2.jpg,640x480,manual_opt,2,0.7228
detail2.jpg,640x480,manual_opt,3,0.579
detail2.jpg,640x480,manual_opt,4,0.7283
detail2.jpg,640x480,manual_opt,5,0.5955
detail2.jpg,640x480,manual_opt,6,0.6467
detail2.jpg,640x480,manual_opt,7,0.6606
detail2.jpg,640x480,manual_opt,8,0.7502
detail2.jpg,640x480,manual_opt,9,0.4873
detail2.jpg,640x480,manual_opt,10,0.4965
detail2.jpg,640x480,manual_opt,11,0.6452
detail2.jpg,640x480,manual_opt,12,0.7682
detail2.jpg,640x480,manual_opt,13,0.6
detail2.jpg,640x480,manual_opt,14,0.5839
detail2.jpg,640x480,manual_opt,15,0.577
detail2.jpg,640x480,manual_opt,16,0.5787
detail2.jpg,640x480,manual_opt,17,0.5752
detail2.jpg,640x480,manual_opt,18,0.5601
detail2.jpg,640x480,manual_opt,19,0.6557
detail2.jpg,640x480,manual_opt,20,0.6041
detail2.jpg,640x480,manual_opt,21,0.5934
detail2.jpg,640x480,manual_opt,22,0.584
detail2.jpg,640x480,manual_opt,23,0.5689
detail2.jpg,640x480,manual_opt,24,0.585
detail2.jpg,640x480,manual_opt,25,0.6074
detail2.jpg,640x480,manual_opt,26,0.6423
detail2.jpg,640x480,manual_opt,27,0.6499
detail2.jpg,640x480,manual_opt,28,0.6426
detail2.jpg,640x480,manual_opt,29,0.6432
detail2.jpg,640x480,manual_opt,30,0.5879
detail2.jpg,640x480,opencv_opt,1,0.4943
detail2.jpg,640x480,opencv_opt,2,0.5034
detail2.jpg,640x480,opencv_opt,3,0.5548
detail2.jpg,640x480,opencv_opt,4,0.7572
detail2.jpg,640x480,opencv_opt,5,0.7595
detail2.jpg,640x480,opencv_opt,6,0.5867
detail2.jpg,640x480,opencv_opt,7,1.2594
detail2.jpg,640x480,opencv_opt,8,0.8741
detail2.jpg,640x480,opencv_opt,9,0.6475
detail2.jpg,640x480,opencv_opt,10,0.639
detail2.jpg,640x480,opencv_opt,11,0.671
detail2.jpg,640x480,opencv_opt,12,0.5848
detail2.jpg,640x480,opencv_opt,13,0.5585
detail2.jpg,640x480,opencv_opt,14,0.5594
detail2.jpg,640x480,opencv_opt,15,0.5532
detail2.jpg,640x480,opencv_opt,16,0.5523
detail2.jpg,640x480,opencv_opt,17,0.5459
detail2.jpg,640x480,opencv_opt,18,0.5471
detail2.jpg,640x480,opencv_opt,19,0.55
detail2.jpg,640x480,opencv_opt,20,0.5477
detail2.jpg,640x480,opencv_opt,21,0.5458
detail2.jpg,640x480,opencv_opt,22,0.5459
detail2.jpg,640x480,opencv_opt,23,0.739
detail2.jpg,640x480,opencv_opt,24,0.6539
detail2.jpg,640x480,opencv_opt,25,0.7261
detail2.jpg,640x480,opencv_opt,26,1.0982
detail2.jpg,640x480,opencv_opt,27,0.564
detail2.jpg,640x480,opencv_opt,28,0.5503
detail2.jpg,640x480,opencv_opt,29,0.556
detail2.jpg,640x480,opencv_opt,30,0.5462
detail3.jpg,640x480,manual_opt,1,0.5517
detail3.jpg,640x480,manual_opt,2,0.7693
detail3.jpg,640x480,manual_opt,3,0.7042
detail3.jpg,640x480,manual_opt,4,0.7732
detail3.jpg,640x480,manual_opt,5,0.6211
detail3.jpg,640x480,manual_opt,6,0.6525
detail3.jpg,640x480,manual_opt,7,0.6716
detail3.jpg,640x480,manual_opt,8,0.6195
detail3.jpg,640x480,manual_opt,9,0.8038
detail3.jpg,640x480,manual_opt,10,0.6761
detail3.jpg,640x480,manual_opt,11,0.6427
detail3.jpg,640x480,manual_opt,12,0.6635
detail3.jpg,640x480,manual_opt,13,0.6543
detail3.jpg,640x480,manual_opt,14,0.646
detail3.jpg,640x480,manual_opt,15,0.6408
detail3.jpg,640x480,manual_opt,16,0.6492
detail3.jpg,640x480,manual_opt,17,0.6412
detail3.jpg,640x480,manual_opt,18,0.6436
detail3.jpg,640x480,manual_opt,19,0.6368
detail3.jpg,640x480,manual_opt,20,0.5716
detail3.jpg,640x480,manual_opt,21,0.6396
detail3.jpg,640x480,manual_opt,22,0.5615
detail3.jpg,640x480,manual_opt,23,0.6509
detail3.jpg,640x480,manual_opt,24,0.5783
detail3.jpg,640x480,manual_opt,25,0.6517
detail3.jpg,640x480,manual_opt,26,0.5652
detail3.jpg,640x480,manual_opt,27,0.6551
detail3.jpg,640x480,manual_opt,28,0.6606
detail3.jpg,640x480,manual_opt,29,0.7229
detail3.jpg,640x480,manual_opt,30,0.6827
detail3.jpg,640x480,opencv_opt,1,0.5137
detail3.jpg,640x480,opencv_opt,2,0.5215
detail3.jpg,640x480,opencv_opt,3,0.622
detail3.jpg,640x480,opencv_opt,4,0.5638
detail3.jpg,640x480,opencv_opt,5,0.576
detail3.jpg,640x480,opencv_opt,6,0.5667
detail3.jpg,640x480,opencv_opt,7,0.5439
detail3.jpg,640x480,opencv_opt,8,0.5387
detail3.jpg,640x480,opencv_opt,9,0.5414
detail3.jpg,640x480,opencv_opt,10,0.5478
detail3.jpg,640x480,opencv_opt,11,0.5541
detail3.jpg,640x480,opencv_opt,12,0.6253
detail3.jpg,640x480,opencv_opt,13,0.6551
detail3.jpg,640x480,opencv_opt,14,0.5726
